id,text
@샤아즈나블-h5h,독립리그 출신 박찬형한테 의지하는 타선... 부끄러운줄 알고 더 열심히 해라... 찬형아 고맙다 진짜...
@yyyy.mm.dd-0,전주누가 선수들에게 계속해서 끊임없이 마음 다잡고 흐트러지지않도록 해주는 말들이 정말 좋다...🥹
@문지흥-e6c,균안아 미안해하지마라 고맙다...
@쥬쥬-jy,"전준우 힘주는 말들 너무 든든하다앞으로 아무도 다치지말고 이 기운이어서
연승 이어가봅시당🫶"
@sarak3775,나승엽선수 살아나는 중인것 같아요. 화이팅!!!
@KOMERICAN.,오~~~롯데의 박찬형 안타안타안타안타
@hjh9327,이 얼라들 너무 귀여운거 아니가
@busted7774,"가을야구 갈수있다 
찬형이 롯데의 현재와 미래가 되어줘"
@rosesor007,박천형 선수 너무 축하합니다 !!  내년에도 사랑 받는 선수가 됐으면 좋겠네요      어느순간  슬럼프가 오면  롯데팬의 팬심은  성냥불 같거든요   확 타오르다 확식고 욕을 박아버림 .. 견디셔~야 합니다
@Onikiri_Onikiri,감보아씨는 대한외국인 다됐네ㅜ 리듬타는것봐ㅜ
@ae_song2,얼마만에 보는 덕밍인지 ㅜㅜ 너무 좋다
@teslaelonmusk4673,야구에 간절한 박찬형 같은 선수를 보면서 다른 선수들도 간절함을 느껴봅시다.
@뿡-o4z,찬형이는 열정 넘치는게 보여서 너무 조음
@suya1031,"하.. 진짜 미운데 끊을수가 없다ㅠㅠ
또 직관 예매 기웃기웃하고있는 내가 싫다!!!
제발 연승까지도 안바라니 위닝 이어나가주세요!!"
@고구마-w9i,14:01호준이 침흘리는줄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 귀여워
@mojji-m8k,선수들이 포기하지않는한 저희도 포기안합니다 ㅜㅜㅜㅜ 앞으로 조금만 더 힘내주세요!!!! 파이팅!!!
@urreok,출근하자마자 보는 자티비 소중하다보아 응원단석 한번 올라오자!ㅋㅋㅋㅋㅋ
@moonlover114,"진짜 매 경기 전력을 다 하긴 해야함
경기수가 제일 적게 남은 팀이거든
그래서 무조건 많이 이겨야해"
@mingdi5380,16:01감보아 그만귀여워줘;;;
@rara_yoo,나균안 선수 올해 정말 잘해주고 있어서 좋습니다~ 앞으로 승운도 더많이 따르기를요.
@nabin6260,0:16그거 농담아님 진짜임 화이팅
@고구마-w9i,후반기 보물들 박찬형 이호준 나균안.
@seojinnnnni,이제 남은 경기 싹다 승승승 가자!!! 화이팅 불꽃 찬형!!!!!
@다이브아이브1,박찬형 잘한다앞으로 남은 경기 연승 하자 롯데 화이팅
@송태영-b8t,"12:39나균안 인터뷰

롯데에서 제일 다사다난한 선수였지만 결국 성장캐가 되는 것 같아 한편으로는 울컥하네요 감사합니다 나선수"
@겨울-v3,"전반기부터 지금까지 주전 선수들 부상 및 부진으로 힘든 순간이 올 때마다 새로운 얼굴들이 등장해 호쾌한 활약을 펼쳐주네요. 선수 개개인이 부진하더라도 한 팀으로서 상호보완해서 승리하면 됩니다. 올해 롯데가 그렇게 하고 있잖아요. 긴 연패가 있었음에도 올해는 정말 될 팀이라는 게 느껴집니다. 매 경기 동행하며 덕아웃에서 긍정적인 기운 북돋아주는 캡틴 볼 때마다 가슴 찡해지고요ㅠㅠ
연패 뒤에 연승 오리라 믿으며 남은 경기들도 열심히 응원하겠습니다. 올해는 꼭 가을야구 합시다. 롯데 파이팅!!"
@5sum2,고승민은 이호준 낳았냐고ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@아델라-o1c,"호준이ㆍ찬형이! 지금처럼만 해주샴
부상조심하고 가을야구가자"
@하입보이-p1e,"감보아팬을
바라보는 그 눈빛이 너무 아름답네요 
감사하고 뭉클해집니다"
@만돌이-q2z,신경식 감독님  김성근  감독님   좋은  선수  보내 주어서  감사 합니다1:22프런트   수고 많으셨습니다
@yamjeon182,감보아
@vvvvv333plz,비시즌 스프링캠프까지 거친 박찬형이 기대되네 화이팅
@앙꼬-g2w,15:33하지만 찬형아 그건 니 잘못이 맞아... 그래도 수비 약한거 자기도 알아서 다행인가ㅋㅋ 비시즌동안 민호스쿨 수강하고 오면 얼마나 좋아질지 기대된다 ㅍㅇㅌ
@띵똥-k3s,찬형 호준 자신감 너무 좋아
@김태태-x6j,애증의 롯데️‍
@did_projects,이호준 상남자 ㅇㅈ합니다.
@핑크솔트-z2b,출근시간길 힐링타임
@jayouin15,고승민이 잘생겨 보이면 말 끝난 거지 ㅋㅋㅋㅋㄱ
@user-xt3vv3ov4l,나균안 너무너무 잘해준다
@박미정-i1d,박찬형선수 화이팅!!!
@ユマーズ,전캡 가장의무게란 이런 거군.. ㅠ ㅠ 아들들도 고생했다 !
@염미정-f8c,힘좋은 상남자 호주이한테 반해버렸네
@쿠키-w8g,"22년동안 상처를 준 애인이 이틀 잘 해 줬다고 갑자기 행복하지 않듯이,  2무 12연패 그 오랜 기간  분노가 쌓여서,  어제 이겨도 전혀 기쁘지 않은 감정이었다.  이 걸로는 풀리지 않는 분노의 쌓임이다.  선수들이 알고 있기를."
@rosie-r6w9z,박찬형이 후반기 새로운 복덩이다계속 이대로만 하자 화이팅!!
@jjabbaguri,진짜 박찬형 잘 친다  너가 최고다
@나-e6m,돌아왔다 내 출근길 컨텐츠...
@otherking38,한국의 이치로 박찬형
@pangii_,이호준 화이팅
@카라5926,12연승 바래봅니다  간절히 응원합니다  롯데 화이팅!!!
@토랭이상,이번에는 울지말고 봐야지
@뽀메-d9y,찾았다 리드오프
@mangmangmanghat,머리감고 보는 최고의 선택
@happiness___iii,"2:33내야 외야 고생하는 고승민선수 
이제 득점권에서도 적시타!!!ㅠㅠㅠㅠ
조금만 더 힘내길 ㅠㅠㅠ  고승민 화이팅"
@ye.zin_x,할 수 있잖아!!!!!! 더 긴 연승 가보자
@Bolt0505,"좋을때 모습. 투타의 조화
어제 경기가 그랬어요
이 분위기로 계속 고고오늘도 이기자  . 가즈아~^^"
@나옹-g8h,"얼마만의 화욜 직관승이고..ㅠ
가기싫지만 행복한맘으로 뱅기탑니다"
@끼룩_03,"덕밍만 기다렸다오 🫶 찬형선수 호준선수 너무 좋아요 이대로만 갑시다~~ 
균안선수 68일만의 승 축하드립니다~"
@몽2-g8q,박찬형 이뻐 죽겠다
@나란나라,뉴므찐오빠 찬형이다
@dbsqkrdl,균안아 드디어 승리투수 된거 축하한다찬형아~~계속 잘해다오^^^^^^
@czuun7,"9:11전캡.. 손목 테이핑 어디 아프신건 아니시죠..?
빨리 돌아와주세요오오오오"
@영호손-t7h,이대로 12연승 가자아!!!!️️
@always_happy1217,출근길 자티비 기다렸어요!
@MrFlash9666,영상 더주세요..ㅠ
@vlog-hl9sx,"1분전롯데 오늘도 ㄹ화이팅!!!!!
찬형선수 최고"
@샤랄라뽀양,최연소 캔틴 든든합니다
@dbsgo,찬형선수만 보면 오구 오구 소리가 절로 남 ㅎㅎ
@용문드라드라,가즈아 연승가보자 간절함으로 가즈앗!!
@초코비-n4q,찬형아 롯데의 선봉장.쭉 1번타자로 가자니가있어서 공격이 쉬워졌어.장타도있고 발도 빠르고 이런선수가 나타나줘서 넘 고마워
@배고파-i2u,분위기 반전했으니 오늘 3연승 가보자
@이경옥-d8q1r,감보아도 한달내내 잘던지고 득점지원 안되서 승못챙기고 너무 안타깝다..ㅠ
@jungmin2239,기본에 최선을!
@Borihp,굿굿굿 다시 올ㄹ라가!!
@ma_mav3,박찬형선수
@bootory,잘했다... 팟팅... 토욜에 보자. 오늘도 이겨라!!
@min_gab_e,좋아요 누르고 시작. 2연승 축하
@유후-y9e,"롯데자이언츠 팀 응원가 영광의 순간 가사에는 “그 어떤 고난과 시련이 온다해도 우리는 언제나 외친다”라는 가사가 있습니다. 롯데자이언츠의 팀 응원가 처럼 여태껏 정말 많은 고난과 시련이 있었지만 부산 롯데자이언츠는 세계 최고라는 불리우는 팬들과 함께 33년만에 영광의 순간을 맞이합니다.

1984년 1992년 2025년, 조선의 4번 타자 이대호가 이뤄내지 못했던 그리고 역대 역대 최고의 투수 고 최동원이 하늘에서 지켜보게 된 이 순간, 야구의 도시 구도 부산에서 외칩니다. 오늘을 즐기십쇼. 2025년 최강의 팀은 부산 롯데자이언츠입니다!

롯데 화이팅 ~~"
@user-xd22pqs8x,호준선수 앞으로도 더 발전하는모습 보여주세요 응원할게요
@유솜리이,이번주 부터 다시 날아올라보자!!
@Yashin17,3:30호주이 인사하는거 넘귀엽네~~
@회이와,롯데 꼭 가을 야구 가보자!!!!!
@user-cq2gi2ln4x,"롯데야 이제 22연승 남았다
파이팅하자!!"
@taksworld0000,4:32왤케좋나요입에 착
@acethe5354,감사합니당~~~~~~
@gkdus890,"어 진짜 사랑해 
이겼다 또 이겼다"
@Pin-o7k,오늘도 간절하다
@체강롯데,요즘에 자티비 경기 하이라이트 보는 것 때문에 산다 더 이겨줘라 롯데..
@roomji25,출근길 최고의 선택
@boa5967,나균안 너무 든든해서 눈물나네죄송하다는 말 젤 마니 함 이제 그만해도  될 것 같은디 🥹
@으-p2b,롯데 화이팅 20연승까지 18연승 남앗다 화이팅~~~~~~박찬형이호준기특햐요🫳🫳🫳
@숳-i4u,올 시즌 레전드 함 만들어보자 롯데시네마 희망편이 보인다
@전아미-p8y,영상이 다 올라오네...
@김성건-d8r,간절한 마음으로 앞으로도 쭈욱 달려 봅시다.
@mgiantsy,"어제 경기도 수고했고 이제 12연승까지 가보자~!!!
주변에서 다들 다시 내려가는 거냐고 웃으면서 얘기할 때 혼자서 웃지 못하고 진지하게 다시 올라갈 거라고 너네를 믿으며 이야기했던 팬들을 되새겨라. 너네가 어느 위치에 있든 화는 좀 내더라도 응원하는 마음을 끊지 못하는 팬들을 되새겨라! 너네를 보며 눈물 흘리고 열정을 나누는 사람들을 생각해라. 이번 년도에는 꼭 가을야구 가자! 롯데 자이언츠 파이팅"
@z7saver676,박찬형 롯데 종신 원하는 롯붕이들은 개추 ㅋㅋ
@hellohyel,고맙다 얼라들 균안이 선수들 다제발 가을야구 가자ㅠㅠ
@으엥-g3f,홈덕밍영상너무그리웟어요..너무너무보고싶엇어요.....................
@쟘쟘e,"16:01듣기만 해도 벅차오름이,,,롯데응원이 짱"
@메타몽-c6k,감보아 졸귀 ㅋㅋㅋㅋㅋㅋㅋ
@btob_zz6,"등교 전 행복 충전
오늘도 화이팅!!"
@아톰-p1v,우리 찬형이 최고
@SSONGSSONGEE,14:23역시 상남자의 기개는 다르다
@kungkungzi,하나하나작전 오랜만에본다..♡
@yyyy.mm.dd-0,0:46한번 본 후로 저 진지한 상황에 낑긴 감자포수가 자꾸 웃기다 ㅋㅋㅋ
@mamama-c6k,찬형아 호준아 너네가 해주는 게 맞다(농담 아님)
@chaeyeonggggg,롯데 파이팅
@덕복희-q2t,감보아 너무 귀여워..
@enigerlee0525,오늘도 화이팅!! 특히 찬형 선수랑 호준선수! 세웅 선수도!!
@마클마클,균안선수  지금은  팀  에이습니다..버텨줘서  고맙고  앞으로도  힘내주길
@lledjxjls,진짜 어제 직관  갔는데 보는데 너무 짜릿했음 계속 연승하자 롯데!!
@alle_1222,14:40호준이에게 긍정적인 효과를 준 거 같아서 좋네요.
@나야-u8e,어느 순간 믿고 보는 나균안
@duf1997,슬슬 입꼬리 올라가는 롯데팬이면 개추ㅋㅋ
@정승희-s7i,박찬형선수 쵝오
@롯데Yeji,"역시 롯데가 약간의 힘든시기를 극복하고
승리를 선물해셔서감사합니다 
롯데화이팅 준우선수 복귀화이팅!!!"
@hahapu6163,롯데 화이팅!!!
@소금꽃-y3f,"화이팅, ,화이팅, 화이팅"
@김민주-p4v,크아아아앙 ㅠ
@nyom_i,오늘 아침 최고의 선택
@밖에서온그대,"오랜만에 잠을 잘 잤습니다.
선수분들 수고했어요~~
오늘도 최선을 다해봅시다.
감사합니다"
@wonder-bj8bm,"불꽃야구 박찬형 ㄷㄷㄷ
마 함 해보이소삼팬도 응원합니다!!"
@SMKKANG,우리는 강하다
@rachel-ew1vd,박찬형선수 너무 잘해주네요화이팅
@0esmnx,12연패도 해봤는데 12연승은 어렵겟냐???? 롯데 할 수 있따! 가자가자가자 3위 첮으러 가보자!
@helpdojun_0704,출근전에 보는 쟈티비 넘 좋아요~~
@Geuming,출근하기 싫어 이미 사무실앞이지만 영상만 볼래ㅠ
@유현숙-s5m,어제는 방구석에서 짝짝이들고 얼마나 간절히. 응원했는지~ 다행이 이겨서. 천만다행.  오늘도 잘 부탁드립니다 힘냅시다 롯데
@bongjunekim7649,화이팅
@김태훈-d8j,간절하지  않은  윤나고황손 보다  간절한 박찬형 이호준  장두성이  훨씬낫다
@yunjelee7643,찬형선수 리드오프가 잘맞는듯 눈빛도 살아있고 인터뷰보면 멘탈도 튼튼한 것 같아서 앞으로 기대됨 응원함니다
@이세희-h8b2k,차녕아~~호맹아
@YEONMYU_ATHI,찬형이 진짜 우리의 빛과 소금...................... 넌 너무 최고야 우리 얼라 선수
@gustnr4026,찬형이  호준이 니들 진짜 고맙데이~~~ 계속 공이  산만하게  보이길ㅎㅎㅎㅎ
@gustnr4026,나균안도 꾸준히  잘해주고 있어서   고맙다~  좀 더 힘내요 화이팅!!
@chanelring2593,"김태형감독님 좋아요 ~~~️
코치님들 좋아요 ~~~️"
@happiness___iii,"오~~~ 롯데의 박찬형 안타안타안타안타+ 나균안 3승, 김원중 30세이브 축하해요"
@duckbote,찬형아 널 위해 기도한다
@나야-u8e,남이 요새 와이래 애빘노 연패기간때 진짜 고마웠어요. 고맙고 사..ㄹ 그거한데이
@이석환-z8z,농군패션 칭찬합니다.   하고 자하는 마음이 보이는것같네요.....  즐기십시요.....저도 덕분에 즐기겠습니다
@Yeeun-h3b,한주의 시작을 승리로! 넘 기쁘다
@ch-m8f,"우리 리드오프 드디어 찾아따!!!!
그리고 사실상 1선발 나규난!!!+ 연승했는데 다들 왜이렇게 목소리에 힘이없어요?!!!힘내요힘내"
@김한경-q8i,26일 경기 걱정 많았는데 연승 이어가줘서 고마워요ㅜㅜ 덕분에 최고로 행복하게 생일 마무리 했답니다♡ 화이팅!!! 연승 계속 이어가봐욧
@user-TomCollins,자격증 시험장 도착 시간 6분 남은 시점에 버스에서 보는 최고의 선택
@나현음메,찬형이 호준이가 타격에서 팀을 이끌고 있다 막내들이나균안선수 최고
@my_one_steps,"홈덕밍보다가 우는 사람이 돼,,,,"
@brodover,"보아 enjoying the 영광의 순간 song is so me, fave lotte song ever. 뛰어!!"
@kfcgrandfa1,유강남은 전혀 안간절해보인다.
@규빈업고튀어,오늘도 가자!!!
@ChillSatellite,자티비 영상 계속 올라오니 살맛이 납니다
@hyun-l8q,사랑해
@karma-k9y,연속으로 자티비라니. 너무 행복해요^^
@Djdkkal,악착같이 해주는 얼라들 이쁘다ㅠㅠㅠ
@LOTTEdgwdxTff,이호준 진짜 존ㄴ나 응원해!!!
@이지선-d7v8y,"0:44고승민 왜 캡틴 옆자리 뺏겼어,,,, 당장 캡ㅌ틴 옆에가,,,"
@로제마블,"나식물,황식물은 남아서 항상 찬형이한테 타격코칭 좀 받아라"
@boa5967,"소중한 우리 불펜 얼라 준용이도 2이닝 막아준다고 고생많았다아아아아2이닝을 맡길줄은 정말 몰랐다 
역시 보법이 다름"
@kbs0604,"나균안 선수 작년에 개인사생활로..저도좀 편견이 있었는데..잘해도 잘했다고 칭찬을 안했어요~그래도 이번에 꾸준히 선발로 자기역활 다해주고 매번 인터뷰때마다 자기개인성적보단 팀을위해 노력하는 모습에 저도 이젠   그편견은 버리고 
선수는 성적으로 노력으로 판단해야겠다..라고 바꼈어요
올해 꾸준히 잘 보여줬고요
어제 인터뷰 마지막에 울컥해하는모습
저도 같이 울컥~그래도 작년 힘들었을턴데
그걸 극복하고 더 멋진선수로 거듭난
나균안 선수를 저는 이제 편견없이 응원 할겁니다!!!"
@user-ot7qx8kw7z,자티비에 부탁해 자홈에 찬형이 사진쫌 올려 언제까지 빈칸으로 둘꺼야
@호랭이-s5k,롯팬들진심으로힘들고마음아팠지요~선수들힘내서다시올라가자~~
@gimbap_zzang,나균안 고맙다. 얼라들도 고맙고. 전캡 3시간 동안 파이팅 하기도 쉽지 않은데 감사함다.
@린다-g5d,기특기특해~~ 우리선수들 힘내요 고마워요~~~
@cricket.sil02,할수있다
@카슈타르-y1t,찬형아..호준아... 미안한데 농담아니야. 너희가 해줘야함
@김진영-s1k,힘내주세요   화이팅입니다
@신월무적,고승민 눈빛이 좋다 살아있다!
@뿡-o4z,롯띠야 장하다
@롯자야내왔데이,이제 슬슬… 감춰뒀던 영상들 볼 수 있는거야?
@보노보노-m8g,"솔직히 불펜 투수들 던지는거 보면 옆에 타자 입갑판이라도 놔두고 해야지 싶어요. 아무도 없는상태에선 누구던 스트존에 꽂는거 같은데 막상 마운드 올라오면 다 볼질들이니 ..
롯데 화이팅이다!!"
@이수석-f8j,"나만 느끼냐..찬형이 안타칠때 덕아웃에
환호가 적은 느낌인디..
애덜아 아니길바란다"
@메이-l8g,끝까지 부상없이 가을야구 가자 롯데야!!
@user-ph7mm5gy4h,12연승까지 10승 남았다 가보자
@doodoongfamily,간절하게 ... 롯데 야구. 악착같음으로 다시 연승 이어가요 ㅠㅠ
@scggfioh,하 눈물날 거 같음
@반갑고,가보자구
@jyoon9347,황성빈 텐션 다 죽어잇냐..
@졍2-e9c8u,"0:14애들아 그렇게 됐다 너네가 해줘,,,,,,"
@hojoon1183,연봉3천만원 받는 박찬형이 연봉 1억5천이상받는 황성빈보다 에이스인게 아이러니
@투어-z1c,지금부터 정신차리고 연승해서 가을야구 갑시다. 안그러면 가을야구 힘들다.
@ehd-tu7es,얼마만에 연승이고..수고들 했습니다..
@giants_fighting,최준용 선수 멀티이닝 완벽했습니다. 부상관리 잘하고 앞으로는 계속 승승장구!!
@찌니찌니-t8i,찬형선수 항상 응원해요
@리-z3x,4:31균덕이 ㅋㅋㅋ
@pobu_snu23,감사합니다 이겨주셔서ㅠㅠㅜㅜ오늘도 감사하게 해주세요 오늘 하루만 보고 달려주세요 내일은 내일로 미뤄요
