id,text
@lala-cm2nx,17:15헤프닝이어서 다행;; 대형준 8승 축하해요!! 선수들은 위즈티비 피디님들을 맨날 맨날 승요로 만들어주세요ㅋㅋ
@될놈될한화,한)장진혁선수 KT에서 잘하고있어서 좋긴한데 하...ㅠㅠ
@ahdrmd,위즈티비 가서 질까봐 걱정해서 죄송해요
@2019lgn,안타 못쳤어도 강현우 주전 써본건 잘했다 깡
@처돌이-w1c,19:23짖ㄴ짜너무웃겨요
@wizzip.v2,근데 님들이 개처못한걸 왜자꾸 위즈티비탓 하시는거에요 ;;;
@hoin3371,두산상대라 더 좋음 ㅋㅋ
@윤샛별-e2x,황재균 모자벗고 90도 인사 그래도 진짜 미안했다보넹
@jww1337,7이닝 1실점하고 진지하게 패전 걱정했어야했던게 공포… 님들 잘 던지는 선발들 승 좀 깔끔하게 챙겨주세요~~
@jujuu-u2c,달달~하다 스윕
@나오-z6f,진혁선수님 진짜 얼굴 천재 야구 천재
@윤미정-p5x,"진혁선수 홈런치고 선수들 다 같이 좋아해 주는 영상 30번은 본 듯~
한화로 다시 돌아 와주길 바랐는데... 크트에서 자리잡는 것도 좋을 듯 합니다~~ㅋ
넘 힐링되는 영상이네요~"
@바이바이슬픔,"혁이 오빠 이제는 미스터 쓰리런으로 불려야 할 듯 ㅋㅋㅋ
이 중요한 경기에 한방이라니
앞으로도 훨훨 날아서 꽃길만 걷기를
케이티에서 오해 함께해요"
@RMA-ge1lj,올해 삼성 두산은 기가 막히게 패는구만ㅋㅋ
@LetsplayNolza-y8f,다들 아프지 말고 다치지 말고 빨리 낫고 이겨서 가을갑시다 우승합시다아ㅏ
@hannijung5240,냅다 궁둥이 들이미는 깨스통ㅋㅋㅋㅋㅋㅋ진짜ㅋㅋㅋㅋ
@뽀-x5s,갑자기 가을야구 갈거같아 케이티 ㅎㅇㅌ
@정미소-b8n,진혁선수 너무 잘 했어요
@처돌이-w1c,2:08슬픔이pd님 맥아리없는 어어어... 때문에 더 웃김
@hswstl,한)장진혁선수 kt에서 사랑많이 받고있네요. 더더더 잘나가길 바랍니다~!!
@Akdong34,크트 4위 안착 축하하고 사랑해요
@꿀호떡-r8c,진혁선수랑 줄줄이 껴안는거 왜케 웃기고 귀엽냐ㅜㅋㅋㅋㅋㅋㅋ
@LetsplayNolza-y8f,19:43치영선수 팔에 초코바닐라아이스크림 있는데요
@메시-s4t,시리즈 스윕 너무 좋았다
@ksc3729,일욜 티빙톡에 진혁선수 홈런전에 위즈티비 패요라던데 반박영상 하나 만들어주세요! ㅋㅋㅋ
@karl-z6z,20:32아 나도 낚였네 ㅋㅋ
@다정-h4m,2:06원석아..ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@엄마진또,장진혁 사랑해 진쫘~~~
@realityinitiative,13:42소리지르는거 팬 아니고 선수들인가봄 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@미나시스,나도 순간 스윕 스펠링 고민했네 ㅋㅋㅋㅋ 연준통역 아주 커여워 ㅋㅋㅋㅋ
@안졸리나젤리-s3k,위즈야 나 3위하고 싶어 앞으로도 파이팅이야
@wxnuog,1루수 강백호 왜이렇게 오랜만이야 ㅜㅜㅜ
@piano668,18:04우리 스윕 한달만인데...저번달에 했는데...
@ham-h6z,다음주에 단독 3위 가즈아!
@ktwiz2021,묶직하게 한방 넘나좋다
@ya2sarama,ktㅔ토 wiz!
@chanpark840,우리팀도 홈런 치고 들오 오년 수원화성산성 인형이라도 씌워줘라...아니면 다른 케릭터로...
@엄마진또,상수선수는 괜찮은걸까요...?
@wizzip.v2,"진혁이님은 그냥 얼굴이 너무 잘하시네..
타격 좀 잘해주세요... 잘생긴 얼굴에 욕하기 싫어효 ~ㅠ"
@Jongwoo1999,가을야구 가면 소형준 지분이 올해 크다
@처돌이-w1c,13:36왜이렇게시끄러워 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@parkjaehyeon6483,"만약 두산한테 스윕패 했다면 내년 하현승, 김지우, 엄준상 지명기회를 얻을 수 있었는데"
@cyon-e1i,오원석 하고 배구 허수봉 많이 닮았다
@user-wj8gy5vu8k,야완얼 ㄷ ㄷ ㄷㄷ
@Asdrewq_10,위즈티비 승요
@neverwiz,"대형준 역시 대단하다
제발 황재균 헤이수스좀 방출하세요"
