id,text
@제유-f2h,오늘 신창섭의 2이닝 정상화 너무 좋았다. 다른 불펜들도 6이닝동안 무실점으로 틀어막느라 고생했음
@백도-f2i,불펜이 오늘 진짜 잘해줌
@ys0708koo,불펜투수 선수님들 오늘 모두 고마워요내일 후라도 승리갑시다
@Naomi-vf6mh,요즘 승민선수 너무 잘해주고 있어서 갬덩입니다... 모든 선수분들 수고하셨습니다 남은경기도 가즈아!!!!
@hzy1oo,다들 너무 수고 많으셨고 디아즈 선수 43호 홈런 축하합니다 우리 계속 열심히 해봐요!!
@정수설,요즘 져도 쫓아가는 힘이 생기고 이기면 지킬수 있는 힘이 생겨서 너무 좋네요
@Whale4991,"올해 야구 보면서 오늘 같은 디아즈 타구소리는 처음 들었어요 대박쓰,,"
@클리-c1g,다들 오늘 경기 수고하셧슴다 앞으로 이렇게해서 가을 야구 가봅시다!!삼성 화이팅!!
@수호뱀,디아즈 43호 홈런 너무 축하해~
@여름엔빙수-b1m,요즘 근성있게 포기하지않는모습 너무좋습니다. 승리고맙습니다!
@Mang_962,디아즈 43호 홈런
@재현조-u2g,"양창섭,이승민 덕분에 볼맛나네"
@한희수-b5m,이제 관건은 내일이다 오늘까지로 인해서 내일은 불펜 쓸수있는 자원 한정되있음 이닝먹방 후라도의 진가가 반드시 발휘되어야 이길수 있다 물론 빠따가 미쳐서 이기면 더 좋겠지만
@hihhhe,"삼성라이온즈 ,,,"
@Akaraka-y4w,누가 뭐래도 사랑해
@Hz_rr15,이승민 선수 항상 응원해요!!
@soc00l24,창섭이도 승민이처럼 중간으로 가니까 많이 좋아졌네
@유진-t8c4w,양창섭 이승민 너무너무 대견하다
@Saranghaejjeongjjeong,"양창섭 2이닝 무실점 3k
우승현 1이닝 무실점 1k
이승민 1이닝 무실점
김태훈 1이닝 무실점 2k
김재윤 1이닝 무실점 2k

우리 투수들 맞나.. 진짜 아랑한다…"
@paulscholes2365,불펜이 무실점이라니!!!!!!!!!!!!!!!!!!!!!!!!! 이승민 우승현 양창섭 김태훈 김재윤 사랑함 디아즈는 뭐 말할것도없고
@진숙-l8n,오늘도 멋지다...대아즈와 투수들 알라뷰...
@버드나무-p4b,양창섭 대단했다
@Sldldldss1231,재윤이형님 제발 지금처럼 시즌 끝까지 부탁해요 형이 부진 할 때 호성이가 잘 막아줬으니 이제 형이 해줘야해
@고구마마-h2s,오늘도 고생 많으셨습니당
@Saranghaejjeongjjeong,김재윤 진짜 최고라고!!!!! 부담감 딛고 일어나줘서 고마워요!!!!!!!!!!!!!!!!!!!!!!!!!!!!
@dododok-m4y9r,요즘 진짜 끈질긴거 너무 보기 좋다
@b_avocado,정용검캐스터 너무 좋음 믿을맨들이 점점 늘어나서 신난다
@김혜민-c7x,가을야구야우리가 왔다
@asdf-ken,오늘도 든든하게 잘해준 이승민 선수 최고!!
@임블리-h1k,수고하셨습니다
@asdf-ken,오늘 진짜 양창섭 선수 너무 잘했어요!! +오늘도 타자분들 너무 고마워요!!
@jheart0731,김회장님 최고최고에요...ㅜㅜㅜ
@sklly-d8j,양창섭선수 진짜 멋있습니다!!
@asdf-ken,디아즈 오늘도 홈런 축하해요!! 계속 가보자!! 디아즈 화이팅!!
@김미현-d8m,"오늘 양창섭이 승리투수
2이닝 삼진3개 무실점 피칭"
@kioookoo9182,"불펜완전든든..
양창섭 이승민 우승현 투태훈 김재윤 굿굿
이대로만 쭉 가자"
@JjeungandDoggo,이승민 오늘 멋졌다~ 한화전 3연승 가즈아~
@G_Looost,오늘 직관갔는데 좌승현때문에 솔직히 불안했습니다 그래도 재밌았다 ㅎㅎ
@Chaering._.123,이승민 최고야
@jiyulog19,아즈야 내일도 모레도 몬스터월 넘겨줘
@다다다다다_다,선발은 안 좋았지만 불펜 타선이 너무 좋았다
@김밥-z8g,언제부턴가 우리 불팬이 무실점으로 막고있다..이대로 가쟈~~~ 그러면 가을 확신한다.
@Whale_52blue,1:17아 이래서 담에 장작을 팬거구나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
@원태재희오구오구-u7z,우리 불펜도 막을수있다!!!
@onn4048,아우우웅웅 잘해
@힘쎈참새-v4b,창스비 oppa~~불펜 모두 너무 멋짐
@Margarine_Butter_III,"오늘의 F4 : 창섭, 승민, 재윤, 아즈 (개인의견입니다~ ㅎ ;;;)"
@미뇨옴vov,"악착같이 하는 모습에 감격이다
심장이 너무 오르락 내리락해서 아프긴하지만.. 미워할 수 없다 오성아 🥹화이팅해보자"
@dday6548,나의 자랑 최강삼성 너를 사랑해~
@곽종학-x2h,"초반 긴장감 만땅 난타전에 승리의 기쁨은 
가득 차지만 심장쫄깃한 과정은 건강에 
해로우니 타자들은 오직 오늘에만 집중해
긴장감 해소하는 경기가 되도록 집중력을 
최대한 발휘 할때 입니다"
@지유-w9s5p,가을야구가기를 5등 ㄷㄷ
@제이_새로운세상,스윕갑시다 한화 물빠따라 하늘의 기운이 삼성쪽으로 오는듯 함
@SangEonPark-xv5cq,새 유니폼 마킹은 승민이 너다
@LIONS-o6g,19초 전
@newkwon-vy9cb,역시 감다살 삼튜브 오늘 해설 편파라서 말 많았는데 티빙 하이라이트 낋여오심
@Alwjefkwejf,진짜 무사만루 무득 때 온갖 욕을 했지만 이겨서 다행이다.. 잘했다..
@라면땅-z1w,그래 할수있자나  우리 불펜들 ㅋㅋ
@bluemajesty7616,"카데나스 없었으면 어쩔뻔했누 ,, 삼성
카데나스 가고 디아즈 왔으니"
@hyeji1003,요즘 야구 진짜 너무 볼맛난다구ㅠㅠ 요새 질것같지가 않다구ㅠㅠ 너무 좋아5성여기서 더 올라가자!!! 내일경기도 파이팅
@sali956,김재윤윤!!!!!!!!
@밤바다-b6r,이승민
@sali956,불펜들 진짜 감사해요 다들 오늘 너무 감사해요🩵
@zoono-e9t,디아즈는 진짜 불방망이네
@이브이브즈,스윕 가즈아---
@chae_chae_qaz,양팀다 초반에 낸 점수 끝까지 끌고간거 대단했다
@참치김스팸,디아즈는 진짜 뛰기싫어서 넘긴다는게 맞다
@으라라랄-v9,김재윤 최고야아아ㅏㅇ
@juholee8193,28일 경기가 너무 아쉽다는 생각이 든다. 아아아아아아
@D-yp8el,푸른 심장에 홈런왕 디아즈전사의 심장 이승민끝판왕 김회장!!!최강삼성!!!
@축구는나의벗,"요즘 삼성 보면 포기를 안함 두산 경기 때도 그렇고, 한화전도 그렇고 삼성 너무 멋있음."
@libertycosmos369,우리 불펜 무슨 일이야 positive
@어뉴-y7l,신창섭의 은혜
@hehehesogood,디아즈 코 팟다던데 ㅋㅋㅋ 기여워
@siestablue,디아즈 50 150 3할 mvp 가자
@다다다다다_다,오늘 진짜 다들 고생 많았습니다 특히 불펜진들!!! 진짜 다들 건강 잘 챙기시고 퍼지지말고 끝까지 한번 해봅시다!!!!!!!!
@유이장-w5n,"오늘 우리 철벽불펜 가동
너무 고맙고 수고하셨습니다.
휴식 잘 취하시고 토욜경기에 봐요"
@보고계신다_삼성lions,"다들 잘했고, 잔루만루는 줄여봅시다"
@아싸가오리-s8g,3회까지 타격전 4회부터 투수전 삼성라이온즈 화이팅ㅋ
@조성현-z9l,양창섭 선수 승리투수 축하드려요
@sorud59,이승민 양창섭 선수님 들 있어 이길수있어행복합니다~~
@Dalgrim_picturebook,5연패만 안하면  우승할 가능성이 곧 찾아오네요  간절한 마음으로 응원해요~~
@나이츠오브퀸,삼성라이온즈 5강에이어서정규시즌우승하자 5위에서1위정규시즌우승좀하자 삼성라이온즈화이팅
@LJSkorea,이종욱코치 안바꿈?
@쇼핑카트1,마무리투수 김회장님 연속삼진 감사합니다
@이동현-l5p3k,쥐엔장! 믿고있었다구!
@dgshuajsifjfj,선발이 못 버틸때 불펜이 버텨주다니...진짜 제발 해보자 가을에도 야구하자
@seokjoo220,디아즈 잘해써
@한마리잡자-o7k,모는 선수가 열심히 했다!!이겨줘서 고맙다
@뽈롱-v2d,신아즈 대아즈 황아즈 아몰랑 갓갓갓
@ittelsh,무사 만루는 진짜 좀 심각했지만 불펜이 정말 잘해줬다!!!
@Youth-uk4mn,삼성 후반기 너무 잘한다
@문선영-n1s4h,지찬선수잘해줄때너무 고마웠지만 어제오늘 병살은 너무뻐아픔
@말금-y8f,삼성불펜 지금처럼만해서 끝까지 가보자
@gamchichi,"불펜투수들이 긴장하지않고
뭔가 조금 편안하게 던지는모습이지않나..싶다
한점줄까 벌벌떨고 멘탈나가며 던지는게
아니라 한점줘도 씩씩하게 잘던지는거같아보임.. 
매일 감동"
@uavpower5830,와 디아즈는 진짜 대박이다 나바로 넘어 섰다
@민들레-t3t,창섭이~ 승민이~ 디아즈. 수훈선수.  굿~~
@복태야,주루코치 바꾸세요ㅠ
@tstkgn,공격적인주루 성공하니까 경기력 엄청 살아나네 ㅋㅋ
@삼팬즐거운펜다,삼성 라이온즈 5위로!
@terryjdm,팀은 화나
@민들레-t3t,양창섭 승투 굿~~ 축하해
@jjong-q7k,라이온즈의 디아즈 오오오오오오
@koridolfans,요즘 창섭이랑 승민이가 잘해주는데 내년엔 둘중 하나라도 선발입성해보자... 창섭아 너 데뷔시즌 여전히 그리워하고 있다
@나이츠오브퀸,르윈디아즈43호홈런쳤다
@Sirasoni-n2s,디아즈 너무잘해서 감사하고 좋은데 제발 내년에 붙잡아주라 돈좀더달라하면 좀더챙겨주자 저런타자가 어딧냐 ㅜ
@박지연-d9h,라.욘.즈.화.이.팅.
@ldw1996,"양창섭이 달라졌다
드디어 살아났다"
@퍼플리카,삼성팬인데 한화 무사만루 무실점은 멋있는 플레이였다 인정
@dhi9353,종박 내쫓고 싶은 삼붕이들 개추 ㅋㅋ
@우끼-g4n,"승미니 분명 시즌 중반까지만 해도 
에라 5점대였던 것 같은데 3점대 됐드라 재윤이 행님도 6점대에서 다시 4점대까지 내려서 옛날 kt시절 폼 보여주더라
시즌 끝까지 쭉 유지하고 호성이 선엽이 포함해서 아직 많이 불안한 아들도 선배들 따라서 쭉쭉 폼 올린 상태로 시즌 마무리 했으면 좋겠네요
이러면 당연히 가을야구 보것지만 저정도라면 안 가도 좋아요"
@Dd-sf6kb,8위랑 1.5게임차 3위랑 1게임차 매경기가 지금부터 너무 중요하다ㅠㅠ
@david-tf6zv,무사만루에서 희플하나 못치는..ㅜㅜ 7회
@hyeor-r1c,우승현 과 김재윤 살아나서 십년 묵은체증 이 넘어 갑니더
@와글-t1i,6:20??: 라팍런?ㅋ 다 AGARI
@황소-i9i,디아즈는 괴물이다
@카모밀레-v7l,불펜의 힘으로 이긴게 얼마만이냐..
@성우이-m3t,디아즈 50홈런 가즈아 —————————>
@user-kk9ml7pp7g,하위타선만 좀 더 잘쳐주면 좋을텐데.. 무사만루무득 ㅠ
@망구두두,45선발 너네 이럴꺼니!!!!
@shy0818,역시 마무리 투수로는 김재윤이다
@shk4841,승민이 진짜 뺑이친다 (positive)
@호랭-1116,디아즈에게는 몬스터월도 작다
@skyacegogo,7회초 무사만루에서는 디아즈 교체하더라도 작전들어가야 하는거 아닌가 불펜이 잘막았으니 망정이지
@seok_playground,우와 삼튜부최고 kbo꺼 말고.... 티빙꺼 들고오는 이 센스
@어설픈배형,아 3루수 홈던지고 1루 병살가야지
@easygo8707,가을 야구.. 가는건가…. 왜 또 희망고문해…
@종이부시,아즈 50가즈아
@프로브-l8d,위장선발 양창섭 ㅅㅅ
@Gulbi-k8q8m,ㅇㄴ 절반 봣는데도 3회초임ㅋㄹㅋㄹㅋㄹㅋ
@iamstone97,으디 추락한 독수리가 사자한테 덤비는지 아주 속 시원한 경기
@훈남-e8f,미첳네한솨늘이겨
@Ricareon,나 여기 있었음(내 예상 사람들 나에게 어쩌라고 할거 100펔ㅋㅋㅋ)
@BeatHeart-n9u,"불펜들 미쳤다ㅋㅋㅋㅋ
원태,좌승은 면담 좀 하구와라ㅋㅋㅋ"
@장옥동-q2d,더도 덜도 말고 '삼'성만 해다오
@손짱-o2w,불펜들 미춌다
@kkud1008,가을야구가 잠깐이나마 보인다...
@화식김-g7m,김재윤 머선일이 있던거지? 왜 갑자기 잘함
@사향-w3b,디아즈 일본에서 데려갈것 같아 불안
@도정원-d8q,결국 환화 발목을 잡아군
@성잃음-v9n,삼성 극후반기 매섭네
@3닭,한화를 이겼네ㅋ
@우주먼지-s4l,한화는 1회 홈관련 비판왜한거냐 그냥봐도 너무 여유잇게 세입되던데 이해가안가네
@DerekJeter-wb4kw,윤산흠 괜찮은데요?
@Star-d4q8n,저게 스트라잌이라고?
@XD-je2en,진짜 시환이는 ㅋㅋㅋ 읏-차 하고 병살을 갈기네 ㅋㅋㅋㅋ
@찬란하게-i3f,유교폰세 90도 인사 개웃기네 ㅋㅋㅋ
@배신의추락,3루 주루코치  판단미스가  반복되면  자질부족이고  문책감이다
@김명한-i6l,양창섭을 선발로하라
@다더다다다다,폰세랑 와이스는 강민호한테 왜 인사하냐ㅋㅋㅋㅋ
@parkbyun5120,창섭이 없었으면 어제 졌다 창섭이가 mvp지
@NAGO-ry8zh,강명구 복귀 시켜라~!!!!!!!!
@thekanu6162,"디아즈 70홈런도 못때리는데 안되겠다
그냥 삼성에 계속있진"
@sjdhfiul-y5w,디아즈 ㅇㅅㄲ 시즌 초에 못친게 ㅈㄴ아쉬우면 ㄱㅊ
@김오띠띵,뭔가 점점 희망이 보인다.. 제발 폼 더올려서 안정권 가을야구 가자
@newge5669,대 불 펜. 의심해서 미안합니다.
@영대배-l7w,이승민내년에대박터저라
@마포변두리,"티빙 관계자님 해설자 선택시 어떤기준으로 뽑나요?
나지완 해설하면 아예 중계 꺼버리게 됩니다
아나운서가 할 영역을 해설이랍시고 하거나 승부가 팽팽해 긴장감 최고조 일때도  도대체 경기에 집중할수 없게 본인이 아나운서인지 야구해설자 인지 구분 못하고 쉼없이 현재상황과
 동떨어진 해설 정말 짜증납니다
어제 한화가 2회말공격시 겨우1점 냈는데 다득점에 성공했다느니 하는 엉터리 해설 
나지완을 쉬게합시다"
@윤준호-u4h,최원태랑 이승현은 당분간 내지마라
@푸른수염의_아내,타구판단조차 못하는 주루코치 필요없으니까 이종욱 나가라진짜
@방위대지구-m5i,삼성 가을 야구 갈려 하나? 왜 자꾸 이기니?
@Enaoriginal,한화 노지환을 잘라내지 못하면 우승은 없다.
@aoibori,한화는 우승 못해
@베이비보스-b9d,무사만루 무득은  반성 해라   이기긴 했지만 너무 하네
@pinnigs7032,하주석은 사회인야구가면 잘 하겠네 팀분위기 망치지말고 걍 나가라
@최영환-j2q,좌승현....기회 그만좀...구속 느리고 제구안되고...체구도 작고...왜 자꾸 기회를 주는지.....
@attic_cat,타점 더 나오면 좋았겟지만!! 고생했습니다
@한규상-z5d,한화 야 이제  우승꿈 접고 2위사수하고    올해 코시 우승하기 바란다  근대 방망이 9개구단 아무도 안무서워 한다 투수만 좋으면 머하냐 올초 삼성김성윤  데리고오고 한승혁 주현상 넘겨 좋어야지  그럼삼성탱큐 한화 윈윈 손혁 개종열  끝
@하이에나2025,무사 만루에 삽질 병은 못고치는 중병 ㅋㅋ
@이슬호-i6d,나지완 해설 그만 둘 생각없냐? 스브스에서도 짤렸는더 티빙에서까지 편파는 좀...
@김동훈-r9r6y,"젤 싫어하는 캐스터 정용검
목소리가 별로. 너무 연기하는거 같음"
@튜브튜뷰,ㅋㅋ 머하러 비판을 쓸까? 쓸데없이 세이프 이구만.
@하늘욕하게한다,7080년대 악한세대
@레드아이-y9e,런너 코치 바꿔라 이종욱 정병곤은 너무 무능하다
@youngminkim4576,김영웅이 진짜 답없네..  기본이 덜 된것 같다..
@나그네-y1q,"승리하긴 했어도 내용은 나가리다 ,ㅋ"
@KoreanFighter,삼성 우승할듯
@훈수빌런,"좌빨 : TK 삼성은 극우몰이 해야되니까 절대 못이기게 해
심판 : 넵. 걱정마십쇼! (전라도 화이팅!)

삼성 : 어쩌라고?"
