id,text
@김철희-y7e,"선수들내일경기도집중잘하고
상대외국인투수저번에광주홈에서
만나습니다
영상확실하게보고잘공약하고
최대한투구수늘리새요
뻘리강판시키고해야합니다
내일도이기고좋은기분으로
광주내려갑시다"
@이근본-t7v,재현아 2루주자 뛰었는데 번트 빼는건 도대체 뭐냐.. 신인이라고 이해되는거도 어느정도지.. 너 그거 직업이야 밥벌이야.. 잘하자.
@캉제이-u8l,찬호 선수 진짜 잡읍시다... 근데 올해 fa 6명이라니....
@물만쥬-p3k,박민 김규성 활약하는 거 보면 마음 좋아~
@오링피그민핑,으리으리 오늘 너무 잘했어 불펜도 1실점 타자들도 6점 !! 아직 포기 안했다 가을야구 가자
@이소유-q7p4e,의리!!선발승리 축하해요!!!
@유정-y8w,으리으리 너무 잘했다!!!!!🫳🫳️‍️‍
@박미영-p1v,의리  축하해
@ramborbunnnnni,의리선수 첫승 축하드려요ㅜㅠㅠㅠ
@슬찬-i1t,의리야 복귀 후 첫 선발승 축하해!!!!
@최유리-01,"KIA 타이거즈가 LG를 꺾었네요. 경기는 좀 밋밋했지만, 저는 1win 라이브에서 타이거즈에 걸었는데 적중했습니다. 다음에 경기 지루하면 또 이렇게 즐겨야겠어요"
@HOLANGNIM,공동 5위들이랑 단 2게임차.. 나 믿어 기아야
@호랑이TV0710,이의리승리투수축하해요
@김철희-y7e,"양현종엘지타자들잘알것입니다
내일등판때체인점낮게공약하새요
체인점높은면바로장타홈런나옴니다
오늘이의리체인점좋았습니다
이런식으로공약하면엘지타선잘막을수
있쓸것같습니다
내일잘해서8승챙기세요
몸쪽바깥쪽헌복판낮게공약해야합니다
낮게떨어진체인점엘지타자들방망이
많이나옴니다
이점김태군하고경기전에잘이야기하고
등판하세요
내일잘햐주새요
꼭8승챙기새요"
@더뻔뻔해지자,기아야구 실망스럽지만 차노의 절실함 땜에 미워할 수가 없다 오늘은 으리으리한 우리 의리 첫 승한 날!!
@hesperides6292,야. 못해도 된다. 성적이 안나와도 된다. 열심히만 해라. 거기에 우리가 카타르 시스를 느끼거든 .
@블랙-i9c,그제 티빙구취했는디..
@장동주-t9c,"이의리와 임창규 원정이고 이의리라 질줄알았는데 겨우이겼네..
마무리도 정해영..요즘 불안해서..이겨서 다행. 내일양현종인데 요즘 약간 불안한데.."
@Reddcjen,우리 의리 장하다
@JUEL706,의리야 이제 시작이다!!!!
@behappy_-,찬호 타율 오른다~~
@klausfeuermann3825,조으당!!!
@김철희-y7e,"최형우체인점홈런기술입니다
후배들이런타격도배울필요있습니다
후배들선배님조언많이받고타격기술
잘할수있도록해주길"
@김김정식-d3k,진짜 박찬호는 기아의 레전드다.
@쾅쾅-d3b,막말로 어제 이의리 볼질로 무너질타이밍에 엘지애들이 볼타격해서 병살몇개나와서 이긴거지 이의리 매이닝마다 볼넷 답없어 그냥볼넷도아니고 볼하고 스트라익 편차가 너무심해서 어쩌다 스트라익들어간다해도 오스틴처럼 노림수걸리면 큰거한방무조건맞는다 이의리 올해캠프서 진짜마지막이란 각오로 제구못잡음 방출하던가 하자 이의리한테 몇년을시간주고 도와줬냐
@길타-l3q,해영아 좀 잘하자 너 나올때마다 불안해 죽겄다
@슈슈-b3e,돌아왔구나 리태식이 !!
@호령존27,쏴리질러~~
@김철희-y7e,"이의리1승축하해
오늘제일잘했다
채인점낮게아주좋았다
오스틴에게체인점높았다
체인점높은면절때안된다
1회오스틴잡을때그런체인점사용해
등판때자신있는공으로씩씩하게
던지고해
그리고볼넷줄이고볼넷이너무많다
다음등판때오늘부족한것잘보안해서
하면무실점할수있다
다음등판때양현종선배님하고이야기
많이하고오늘처럼해줬쓰면한다
등판때차분하게하고씩씩하게해
오늘제일잘했다
다음등판때꼭6회까지무실점해주길
투구수관리잘하면7회까지도할수있다
볼넷만줄이면투구수줄일수있다"
@director5963,정해영 맞냐???
@지수-c2t,이의리 첫승! 의리야 너는 늘 우리의 자랑이고 자부심이야
@susanlee4411,의리 돌아왔네
@유준성-b1y,징짜 정해영은 언제까지 봐야 함요 ??????
@cho9051,하….성영탁….너무좋아….
@mxnrb,"잠실에서 이의리 의심한 사람 있음?ㅋㅋ 
ㄴ 네 저요…"
@user-tb4hv7wi2p,정해영은 정말 깔끔하게 끝내는 날이 없구나..
@snowman-p5u,"청룡팬임 올시즌 마무리 평론 : 한화 우승 3,4년 한화 전성기, 트윈스 감독 교만으로 리그우승 한화에 헌납 자력우승 힘든 막상막하 승부경기서 형식올려서 겜 망치고 팀 분위기 개판만듬 트윈스 지금 분위기 개판 백약이무효 잘해볼려는데 몸이 안따라줌 팀분위기나 컨디션 돌아오는데 3주 지금 트윈스는 투타 모두 10개구단중 최하위수준 팀전체가 으쌰으쌰해도 몸이 안따라주니 올시즌 농사끝 시즌막판은 체력싸움 내가 어제경기보고 트윈스 모두 채력바닥 남은경기 연패는 둘째고 몇승이나 할지 형식이 3경기나와 무사만루 만들고 팀망친주범 염감 전술"
@서빵호,으리 첫 승 축하해!!!!!!!!!
@한아랑-m5y,기아가 올라가면 엘지는 불안하다
@chouchou-7890,갸춧가루 맵다구!
@하이애나-h5n,그래 호랭이들아!! 가을야구 어려울꺼같으면 고추가루라도 팍팍 뿌려보자 ㅋㅋㅋ
@기아-h1z,의리 첫승 축하해!!!!!
@용용-k2o,오선우 외야는 안되겠다
@김광식-v2z,"박찬호는 정말 야구 센스는 인정한다.
살짝 건방의 느낌은 있지만 FA인정하마"
@김비서-l3q,위즈덤 1루 고정시켜놓으면 2할7푼에ㅜ40홈런 가능해보이지않나요?
@7부드,돌범호 정해영 뭘믿고 마무리 쓰냐
@김철희-y7e,"정해영오늘잘했다
그래구종포크볼좋았다
이런좋은공도있는대왜안던지고해
바깥쪽떨어진포크볼아주좋다
오늘처럼만타자공약하면된다
구속조금만더올리면돨것같다
그리고볼넷줄때힘이많이들고편안하게
공약해힘빼고
오늘아주공약잘했다
포크볼계속던지고해
한복판높은것주의해야한다
낮게포크볼로공약하면될것같다
오늘박동원에게맞는공이런것낮게
떨어진포크볼로공약하면타자들방망이
나온다
한복판은낮게체인점떨어지는포크볼
공약하면좋을것같다
일단구속좀더올리면좋을것같다
내년에는제발잘해주길
올해부족한점겨울훈련때잘보안하고
내년에우승해야한다
영리한투구해야한다"
@xczv-z3v,정해영 또 실점함?
@kiunma8216,"이게 기아지,개아가 아니라.정해영이만 살아나면 가을 야구 간다."
@hash4701,이겨내 이겨내. 가을에 야구 안할거야?
@kmkim2024,윤도현 홈들어올때 또 발로 막고있네! 박동원 왜이렇게 더럽게야구하는지
@samilgod,정 해 영          한    숨
@이성윤-v9y,팔로 스윙해서 잠실 홈런 위즈덤 허리까지 스면 타구속도랑 비거리 지릴텐데
@덥다더워-i6j,갈 길 바쁜 엘지한테 고추가루 제대로 뿌렸네 ㅋㅋ
@신동희-g9w,의리야 너가 잘해야 한다
@싱클레어-q1u,이범호는 물러나야한다. 작년에는  김도영이라는 타자가 혜성처럼 나타나서 타격에 힘을 보탰고 선발이 무너지고 부상선수가 다발적으로 발생해도 정말 운좋게 2등 두들겨패기를 잘해서 어찌어찌 우승까지 하고 말았다. 그러면 올해는 뭔가 더 정비하고 나이많은 노장  선수들한테만 의지할게 아니라 신인들을 키워서 꾸준히  경쟁을 시켜야하는데 그 잘하던 외국인 타자도 버리고 죽어도 마무리 정해영이 해야한다는 정신나간 선수 운영때문에 이 지경에 다다르고 말았다. 그 개념없고 실력없는 이범호를 잘라야한다.
@m_h0109,내 마음속 1선발은 이의리야
@신군-k8i,정해영..마지막 삼진잡고 좌익수 쳐다보네 실책성 플레이지만 오선우가 선배이고 경기도 이겼는데...
@silver-bluemoon,파죽의 2연승이번달 첫 연승쥐한테 6월말 이후 올만승아자
@comoncomonmasanstreet,성영탁 홍창기 도플갱어 매치 ㅋㅋ
@라스베가스-e5y,더 좋은데 김. 선. 빈. 선수..
@김수만-kimsooman,"어차피 될 진 안 될진 모르겠지만 갑자기 기아가 가을야구에 순위권(4위)에 들어서 와카전이랑 준플옵,플옵 다 이기고 코시까지 다 이겼으면 좋겠다 어차피 그렇게 될 확률은 가능하지 않지만"
@to.myfirs_t,광주야구의리거!!!!!!!
@cwj7999,정해영이  아직도  마무리 ?
@오늘마살,찬호야 네가 기아에 남아야 한다 내년부터 5강 근저리라도 갈라면
@아우라-h8h,최형우 빠던 뭐야 ㅋㅋ
@장윤우-l4l,기) 진짜 마무리 정해영 바꾸라고 100세이 하면 모하냐고 .... 구위가 그냥 배팅볼이라고 몇번을 말하냐 .... 볼 회전률이 안좋다고  그렇다고 제구가 완벽한 것도 아니고 새가슴이야 몇년을 해도 똑같아 못키워 .....
@SSOYYA.826,"올러, 이의리 승투 줬으면 양현종, 네일, 김도현도 승투 줘라"
@장용선-z3r,이범호도 어지간 하구나 정해영같은 선수에게 어찌 뒷문을 맡기냐??
@한달배달음식값백만원,"포기하고 9위 하라고 마음 놓으니까
왜 갑자기 잘하는건데"
@on5738,"이의리 올해 첫승 축하하긴 하는데
제구는 한결같구나….
한경기에 볼넷 5개는….
이건 아니야 정신 처리자…"
@호머헐버트-t2t,마무리감도 아닌 정해영 끝까지 고집 하네 제발좀 버려라
@user-daaain,2분전
@refresh8577,아니 갑자기 잔여경기 부터 엘지가 편히 1위나 2위 생각하나.. 그리고 왜 작년 기아가 2위만 올라올려는 lg 때린 기억이 날까..오늘은../ 의리 부활에 전체적 타격 나이스가 컸지만요
@MesuitOzil-u1o,최형우 영구결번 ㄱㄱ
@임대근-r2d,마지막 nc 홈 4연전에 승부걸자 할수있다
@히어-t1f,아 박찬호 이회수비 질햇다
@금순쓰맘,오늘도 이겼다!!!!
@김종석-k6m,기아 5위는 가능하겠죠? 희망야구 ㅋㅋ 왜이렇게 됐는지 참...
@보노보노-i5r,위즈덤은 제발 시즌  끝나구가라 외인이 득점권타율이 저게뭐냐
@daebuda,위즈덤 저 홈런의 맛 때문이라도 재계약 해야겄다
@어이가없네-u6i,왜 요즘 이기냐?
@없음-g7u,김기훈 정해영 박재현 2군보내자
@TV-us4gn,나성범 선수 ㅠㅠ 150억 ㅋㅋㅋ...
@악마조교-m5q,"마무리로 나온 정해영 
블론 세이브는 아니지만,
또 1실점 했다
만약 3대2의 스코어 에서 등판했었음
또 동점을 이루었을 것이다"
@aroymaks-1092,정해영이는 의문이다
@LEELEE-ps2pk,"위즈덤선수는 한해는 더 보고싶네여, 조금만 단점 극복하면 역대급선수일듯한데"
@채승주-n4h,이대영 해설은잘하는디 케스터 보다 말이너무 많아요 안해도될말은줄어주셔요
@타어약_71,근데 그 와중에 해영이 1실점.
@jsa9587,"정해영;;;;  범호 끔찍히도 챙긴다;
줘 터지는게 마무리냐!"
@김태욱-u4w,기아야 고맙다 ㅋ
@ygk3051,이러다 50세 최형우 보겠네
@playlist6285,오지배 캐리 ㅅㅅ
@JerryLee-mf8wh,제발 마무리 좀 제대로 된 투수 구해라. 미안하지만 정해영이는 아니다
@진태현-y5i,엘지한테 이겨서 기분좋은 기아 한화
@cnjzissjwuw,내 의리 안아..
@stongko,기아는 김호령 10억줘야한다.
@goog-eul-pool-laying,볼넷이 의리
@Fjfjkfooj,정해영 ㅈㅉ 언제 선두타자볼넷 안줌? 언제 점수안줌?언재마무리같은 피칭함? 하.. 정해영 잘할때까지 숨참음
@스펀지뚱이,"기아팬인데 홍창기 선넘은거 아니냐
8위한테"
@hwadeol,도혀나 고생햇숴
@smog498,피안타율 3할로 언제까지 마무리보직에 눌러 앉아있나보자
@노루뱀봐,"개인적으로 내년에도 위즈덤을 써봤으면 한다. 한국 스트라이크 존이 너무도 이질적이라, 적응에 어려움이 있었을 거다."
@hometv7137,엘쥐 찍직이들 지니까 싹사라져서 너무좋은사람 소리질러~
@romakoko3610,12:18뭐하냐 선우야~~ 야구는 안하고 몸개그를 하네. 경기장에 물 뿌렸나~ 아니면 연봉이 낮아서 뭐 대충하는 거냐~~? 얼굴 안탈라고 썬크림 졸라 바르더만. 그 시간에 캐치 연습 좀 해라.
@shorts5985,엘지  그렇게  계속 봐주다  2위로 떨어진다 ㅋㅋㅋ
@마부작침-h1q,찬호 기아의 100억 선수
@kozeman8,"진짜 팀을 떠나서, 크보팬이리면 최형우의 위대함은 인정하지 않을수 없다. 83년생, 기존 한국나이 43세 시즌 막바지인데, 타율 3할5리, 23홈런에 늘 결정적일때 해주고, 투구에 맞게 당겨치기, 밀어치기, 올려치기 전부 가능하고, 게다가 선구안까지... 그야말로..진짜 타격에서는 이양반보다 나은 선수가 있을지.."
@신유철-w2o,호랑이표 고춧가루 매콥하노!!
@n4kone,순위싸움 하면서 이기라고 할때는 못이기고 그냥 지고 탱킹 해야될땐 이기는팀 ㅋㅋ 에휴 참 신기하다
@harymao,기아에서 삼진왕이 누구지? 확률로는 김도영일텐데 경기수가 적고... 아마도  오선우 아니면 나성범이겠지?
@막걸리나-l7u,이제는 기아는 그냥 계속 져라 정말 이렇게까지  무너질수가 있냐 쳐다 보는게  고통이다ㅠㅠ
@싹싹쓱쓱,기아는 나성범만 잘해주면 잘될팀임~~ 나성범 최근 6경기에서 삼진이 10개인가? 당했음 솔직히 이건 너무 심하잖아 ~~~ 타석 절반이 삼진 ㅋㅋㅋㅋㅋㅋㅋ 고등학생 야구하는듯 ㅋㅋㅋㅋㅋㅋㅋㅋ
@맥시비트-v5x,어차피 우승은 엘쥐
@nancho303,이선수 또 나왔네 에라
@조영진-v5m,정 해영 방출좀 제발 말아먹은 경기가 너무많아
@센슈어스,잘했다 근데 제발 제발 제발 제발 제에에에ㅔ에에에ㅔㅇ에ㅔ엥엥발 해영이 좀 갖다 치우면 안되냐 진짜 부탁이다 올라오면 더 보기가 싫다 제발 빼라.제발제발 우승이고 가을야구고 다 필요없고 쟤좀 빼라... 제발 제발 제발
@2025-h7j,의리야 고생했다
@tenny.wonder,1:56볼보이 머쓱
@만찐두빵-p9n,정해영만 없었어도 지금 최소 5위는 했었음 제발 좀 빼라
@동주김-b6q,기아 간절하게 남은경기해바 기적일어난다
@JeongmokNa-e9i,1점차면 오늘도 내준경기
@Chanel82199,진짜 이대형 해설 너무 못하고 전문적인 지식이 정말 없네
@ghjdlxmdpahd,정해영은 정해영 했네
@tenny.wonder,5:10퉁버지 ㅈ간지 빠던
@김기복-h3f5w,이래서 올해 정해영은 안된다고
@야생마-b1r,정해영 저놈은 항상 불안 하구만~~~
@dotorijelly,오늘 경기 보는데 하아.. 양현종 선수 더는 아닌 것 같아요. 이만 은퇴하는 게 낫지 않나 싶습니다.
